304,2891,1,5
305,117,1,5
306,614,1,5
307,5118,1,5
308,2431,1,4
309,1618,1,5
310,4618,1,5
311,3435,1,5
312,3152,1,5
313,5257,1,5
314,3082,1,5
315,3964,1,5
316,3233,1,3
317,2415,1,5
318,2696,1,5
319,4328,1,5
320,1214,1,5
321,2879,1,5
322,3457,1,5
323,1100,1,5
324,328,1,3
325,5530,1,5
326,2836,1,4
327,5796,1,5
328,4383,2,5
329,4965,2,5
330,3217,2,5
331,4396,2,5
332,3204,2,5
333,3377,2,5
334,2244,2,4
335,1494,2,5
336,285,2,1
337,1583,2,3
338,2002,2,5
339,2920,2,5
340,3216,2,5
341,5706,2,5
342,4452,2,5
343,956,2,5
344,938,2,5
345,1290,2,2
346,2843,2,5
347,1822,2,5
348,541,2,1
349,1749,2,5
350,6940,2,5
351,3251,2,1
352,3143,2,2
353,1442,2,5
354,2673,2,5
355,2296,2,1
356,5543,2,5
357,280,2,5
358,2992,2,1
359,5258,2,5
360,1763,2,5
361,2497,2,5
362,5799,2,5
363,1821,2,5
364,639,2,5
365,408,2,5
366,729,2,5
367,3709,2,2
368,358,2,3
369,6958,2,5
370,5746,2,5
371,6391,2,5
372,1150,2,3
373,3194,2,5
374,5891,2,5
375,317,2,5
376,2290,2,5
377,6452,2,5
378,1481,2,5
379,3,2,5
380,3700,2,5
381,1804,2,1
382,6272,2,5
383,998,2,5
384,5093,2,2
385,3016,2,5
386,3706,2,5
387,2058,2,5
388,4190,2,5
389,3534,2,5
390,637,2,5
391,1403,2,5
392,2124,2,5
393,6944,2,5
394,217,2,5
395,4520,2,5
396,2614,2,5
397,3650,2,5
398,2088,2,5
399,4277,2,5
400,3139,2,5
401,2074,2,5
402,3337,2,5
403,4681,2,5
404,3417,2,5
405,393,2,5
406,392,2,5
407,2148,2,5
408,2108,2,5
409,5019,2,5
410,663,2,5
411,429,2,5
412,731,2,5
413,2627,2,5
414,3519,2,5
415,2896,2,5
416,6713,2,5
417,444,2,5
418,2477,2,5
419,4109,2,5
420,1764,2,5
421,2555,2,5
422,491,2,5
423,320,2,5
424,6565,2,5
425,2210,2,5
426,4101,2,5
427,6552,2,5
428,6974,2,5
429,742,2,5
430,3168,2,5
431,1206,2,5
432,5619,2,5
433,3591,2,5
434,3075,2,5
435,2617,2,5
436,2213,2,5
437,1797,2,5
438,3603,2,5
439,840,2,5
440,1998,2,5
441,119,2,5
442,545,2,5
443,3535,2,5
444,50,2,5
445,96,2,5
446,2652,2,5
447,531,2,5
448,2234,2,5
449,2648,2,5
450,2959,2,5
451,23,2,5
452,1012,2,5
453,1990,2,5
454,4626,2,5
455,4053,2,5
456,1002,3,5
457,2841,3,5
458,251,3,5
459,3984,3,5
460,759,3,5
461,1798,3,4
462,851,3,5
463,5239,3,1
464,3258,3,5
465,3123,3,1
466,909,3,5
467,1143,3,2
468,749,3,5
469,6964,3,1
470,2025,3,1
471,2924,3,2
472,416,3,5
473,1738,3,1
474,4840,3,3
475,2418,3,4
476,4828,3,5
477,2072,3,5
478,6779,3,5
479,2450,3,5
480,1229,3,1
481,4786,3,1
482,1659,3,2
483,1011,3,2
484,1250,3,2
485,2708,3,3
486,2854,3,2
487,2488,3,4
488,754,3,3
489,1440,3,5
490,4173,3,1
491,4345,3,4
492,1591,3,2
493,2727,3,1
494,1493,3,5
495,1293,3,5
496,3466,3,1
497,171,3,5
498,2150,3,5
499,3008,3,1
500,2775,3,5
501,598,3,5
502,1809,3,1
503,2489,3,5
504,2576,3,5
505,5844,3,4
506,655,3,5
507,434,3,5
508,2017,3,5
509,1437,3,5
510,967,3,5
511,2486,3,5
512,1856,3,5
513,3743,3,2
514,1079,3,2
515,486,3,1
516,99,3,5
517,3516,3,5
518,957,3,5
519,3529,3,5
520,649,3,2
521,1083,3,5
522,2169,3,5
523,90,3,5
524,7013,3,5
525,721,4,5
526,1778,4,5
527,1321,4,5
528,5634,4,5
529,2823,4,5
530,3581,4,5
531,6895,4,1
532,749,4,4
533,1236,4,5
534,6743,4,5
535,417,4,2
536,2488,4,5
537,6184,4,5
538,1027,4,5
539,1614,4,1
540,422,4,1
541,3119,4,5
542,575,4,2
543,3104,4,4
544,2045,4,3
545,635,4,1
546,284,4,5
547,186,4,5
548,991,4,2
549,4016,4,5
550,6092,4,1
551,3548,4,5
552,2637,4,3
553,2742,4,1
554,1189,4,5
555,1247,4,5
556,6496,4,5
557,3634,4,5
558,3428,4,2
559,200,4,1
560,3405,4,5
561,930,4,5
562,2888,4,1
563,1894,4,2
564,2790,4,5
565,4703,4,3
566,6966,4,2
567,3642,4,5
568,1235,4,5
569,6852,4,5
570,3271,4,5
571,3593,4,2
572,1192,4,5
573,3118,4,5
574,5827,4,5
575,1994,4,4
576,6815,4,1
577,3237,4,3
578,6833,4,5
579,2511,4,5
580,1639,4,5
581,3222,4,5
582,5531,4,1
583,2572,4,5
584,6404,4,5
585,3147,4,1
586,3379,4,2
587,1126,4,5
588,1762,4,1
589,2130,4,5
590,3322,4,5
591,6982,4,5
592,2532,4,5
593,1734,4,5
594,1336,4,5
595,1136,4,5
596,499,4,5
597,3754,4,5
598,904,4,5
599,149,4,5
600,878,4,5
601,5844,4,5
602,2427,4,5
603,1424,4,5
604,3162,4,5
605,122,4,5
606,2603,4,5
607,1090,4,5
608,6906,4,1
609,794,4,3
610,5920,4,4
611,6746,4,1
612,2095,4,1
613,5021,4,5
614,4839,4,5
615,160,4,5
616,4122,4,5
617,3236,4,2
618,2781,4,5
619,1498,4,5
620,2440,4,5
621,6012,4,5
622,3244,4,4
623,2325,4,5
624,302,4,3
625,3243,4,5
626,3396,4,5
627,574,4,5
628,1950,4,5
629,1500,4,1
630,2562,4,5
631,2053,4,5
632,2371,4,1
633,3480,4,5
634,2088,4,5
635,1515,4,4
636,5508,4,5
637,1486,4,5
638,1234,4,5
639,3517,4,5
640,3245,4,5
641,2841,4,5
642,1198,4,5
643,4777,4,5
644,1562,4,5
645,270,4,5
646,2023,4,5
647,3238,4,5
648,1854,4,5
649,833,4,5
650,685,4,5
651,2171,4,4
652,5553,4,5
653,697,4,5
654,2833,4,5
655,3314,4,1
656,4937,4,5
657,1800,4,5
658,3332,4,5
659,3095,4,5
660,709,4,5
661,1281,4,5
662,522,4,5
663,4552,4,5
664,1107,4,5
665,504,4,5
666,585,4,5
667,6238,4,5
668,1593,4,5
669,5011,4,5
670,2691,4,5
671,5780,4,5
672,423,4,4
673,177,4,5
674,3482,4,5
675,4104,4,5
676,1123,4,1
677,1772,4,5
678,609,4,5
679,482,4,5
680,2527,4,5
681,383,4,5
682,3698,4,5
683,915,4,5
684,3594,4,5
685,5136,4,5
686,971,4,5
687,228,4,5
688,1351,4,5
689,128,4,5
690,1135,4,5
691,3429,4,5
692,3320,4,5
693,104,4,5
694,6756,4,4
695,3107,4,5
696,3608,4,4
697,3726,4,5
698,2680,4,5
699,1490,4,5
700,406,4,5
701,745,4,5
702,5014,4,5
703,2642,4,5
704,3193,4,5
705,6725,4,5
706,785,4,5
707,2051,4,5
708,1816,4,5
709,1237,4,5
710,103,4,5
711,5754,4,5
712,4852,4,3
713,1750,4,5
714,5751,4,5
715,4795,4,1
716,2938,4,5
717,865,4,5
718,1308,4,5
719,3226,4,5
720,2812,4,5
721,2732,4,5
722,137,4,5
723,2277,4,5
724,2459,4,5
725,6249,4,1
726,2062,4,5
727,7015,4,5
728,3697,4,5
729,1375,4,2
730,2359,4,5
731,2826,4,5
732,349,4,5
733,36,4,5
734,659,4,5
735,2796,4,5
736,5000,4,4
737,4657,4,5
738,1472,4,5
739,3820,4,5
740,29,4,4
741,1245,4,5
742,1098,4,5
743,3010,4,5
744,1380,4,5
745,5956,4,5
746,2664,4,5
747,576,4,5
748,1233,4,5
749,3266,4,2
750,2267,4,5
751,3966,4,5
752,1467,4,5
753,4698,4,5
754,1733,4,5
755,5581,4,5
756,2091,4,5
757,2669,4,5
758,106,4,5
759,3657,4,5
760,5527,4,1
761,586,4,5
762,1966,4,5
763,2168,4,5
764,2528,4,2
765,734,4,5
766,1866,4,5
767,2004,4,5
768,1387,4,5
769,1646,4,5
770,1935,4,5
771,4955,4,5
772,3352,4,5
773,1905,4,5
774,1808,4,5
775,2751,4,5
776,2968,4,5
777,1251,4,5
778,6432,4,5
779,3662,4,5
780,1627,4,5
781,3172,4,5
782,5494,4,5
783,873,4,5
784,3624,4,5
785,80,4,5
786,1091,4,5
787,1928,4,5
788,1984,4,5
789,3389,4,5
790,6075,4,5
791,488,4,5
792,2518,4,5
793,3439,4,5
794,28,4,5
795,1008,4,5
796,3077,4,5
797,43,4,5
798,467,4,5
799,5368,4,5
800,3252,4,5
801,749,5,5
802,2687,5,5
803,5654,5,5
804,442,5,5
805,48,5,5
806,1290,5,5
807,2329,5,5
808,3031,5,5
809,3562,5,4
810,4763,5,5
811,3316,5,5
812,822,5,5
813,4107,5,5
814,1759,5,5
815,1635,6,5
816,2100,6,5
817,3526,6,5
818,1485,6,5
819,982,6,5
820,5087,6,5
821,169,6,5
822,437,6,5
823,672,6,5
824,1871,6,1
825,5245,7,5
826,5689,7,5
827,1196,7,5
828,3459,7,5
829,1161,7,5
830,4639,8,5
831,2866,8,5
832,2244,8,4
833,3593,8,5
834,4575,8,5
835,135,8,5
836,1925,8,5
837,1516,8,5
838,778,8,5
839,3127,8,5
840,6846,8,5
841,1543,8,5
842,3207,8,5
843,1594,8,4
844,1171,8,5
845,63,8,5
846,4522,8,5
847,5115,8,5
848,1072,8,5
849,1855,8,5
850,4770,8,5
851,2889,8,5
852,1080,8,5
853,1290,8,5
854,4646,8,5
855,595,8,5
856,1657,8,5
857,2032,8,5
858,402,8,5
859,6443,8,5
860,1179,8,5
861,4286,8,5
862,4667,8,5
863,164,8,5
864,3606,8,5
865,3227,8,4
866,1010,8,3
867,337,8,5
868,1431,8,5
869,4969,8,5
870,3984,8,2
871,1654,8,5
872,2957,8,5
873,3596,8,1
874,687,8,5
875,2152,8,5
876,1836,8,5
877,3148,8,1
878,1645,8,5
879,6976,8,5
880,1291,8,5
881,5921,8,3
882,1406,8,1
883,5700,8,5
884,1231,8,5
885,1628,8,5
886,1001,8,5
887,1110,8,1
888,2964,8,1
889,3293,8,1
890,5781,8,1
891,5678,8,1
892,2232,8,1
893,2660,8,5
894,2564,8,5
895,266,8,5
896,3615,8,5
897,913,8,1
898,61,8,5
899,498,8,5
900,3184,8,1
901,315,8,5
902,2141,8,5
903,1225,8,1
904,5830,8,4
905,6130,8,5
906,2973,8,5
907,1717,8,1
908,3350,8,5
909,923,8,1
910,1170,8,5
911,3692,8,5
912,4980,8,5
913,626,8,5
914,425,8,5
915,6252,8,5
916,1623,8,5
917,1418,8,5
918,629,8,5
919,2315,8,5
920,310,8,1
921,70,8,5
922,4859,8,5
923,4321,8,4
924,3572,8,5
925,2390,8,5
926,4986,8,5
927,1363,8,5
928,2120,8,5
929,5016,8,5
930,5658,8,5
931,1264,8,5
932,3354,8,4
933,1017,8,5
934,3370,8,5
935,3199,8,5
936,2158,9,5
937,2033,9,5
938,5604,9,5
939,4852,9,5
940,131,9,1
941,420,9,5
942,6579,9,5
943,1412,9,5
944,1459,9,5
945,5062,9,5
946,3068,9,5
947,2515,9,5
948,3460,9,5
949,3699,9,5
950,6675,9,5
951,702,9,5
952,660,9,5
953,511,9,5
954,3510,9,5
955,4302,9,5
956,2024,9,5
957,6688,9,5
958,1125,9,5
959,6341,9,5
960,6365,9,5
961,2545,9,5
962,1384,9,5
963,740,9,5
964,3671,9,5
965,1986,9,5
966,4620,9,5
967,2522,9,5
968,688,9,5
969,2799,9,5
970,2392,9,5
971,3509,9,1
972,112,9,5
973,2575,9,5
974,2636,9,5
975,516,9,2
976,2870,9,5
977,814,10,5
978,6562,10,5
979,2076,10,5
980,953,10,5
981,150,10,5
982,2250,10,5
983,2605,10,5
984,2488,10,5
985,2824,10,2
986,2278,10,1
987,4799,10,5
988,6694,10,5
989,527,10,5
990,1192,10,5
991,4129,10,3
992,2421,10,5
993,1160,10,5
994,5428,10,5
995,3219,10,5
996,4519,10,5
997,1200,10,4
998,3120,10,5
999,974,10,5
1000,5339,10,5
1001,201,10,5
1002,512,10,5
1003,144,10,5
1004,2387,10,5
1005,1075,10,5
1006,4376,10,3
1007,167,10,3
1008,4037,10,4
1009,3013,10,3
1010,5839,10,4
1011,3115,10,5
1012,6033,10,5
1013,4014,10,5
1014,5609,10,4
1015,5571,10,5
1016,6618,10,5
1017,5853,10,5
1018,658,10,5
1019,6755,10,5
1020,5008,10,5
1021,4017,10,5
1022,1509,10,5
1023,5338,10,5
1024,5263,10,5
1025,1538,10,1
1026,4835,10,5
1027,6069,10,5
1028,1624,10,5
1029,5291,10,5
1030,6677,10,5
1031,4782,10,5
1032,5033,10,4
1033,4679,10,3
1034,7012,10,5
1035,6116,10,5
1036,3928,10,5
1037,6785,10,5
1038,5306,10,4
1039,4410,10,5
1040,6420,10,5
1041,4500,10,5
1042,5522,10,4
1043,1220,10,5
1044,3918,10,5
1045,2055,10,5
1046,4860,10,5
1047,5139,10,5
1048,4756,10,5
1049,6050,10,5
1050,3831,10,5
1051,5416,10,5
1052,6820,10,5
1053,5833,10,5
1054,5933,10,5
1055,2,10,5
1056,6624,10,5
1057,2931,10,4
1058,5759,10,5
1059,5329,10,5
1060,6708,10,5
1061,2411,10,5
1062,5318,10,5
1063,755,10,5
1064,3958,10,5
1065,4824,10,5
1066,2873,10,1
1067,725,10,5
1068,5309,10,4
1069,5152,10,5
1070,6494,10,5
1071,4933,10,4
1072,5362,10,5
1073,4371,10,3
1074,1146,10,3
1075,4738,10,5
1076,6644,10,5
1077,5267,10,5
1078,6227,10,5
1079,5687,10,5
1080,6825,10,5
1081,6209,10,5
1082,4542,10,5
1083,4232,10,5
1084,6386,10,5
1085,6758,10,5
1086,5342,10,5
1087,6843,10,4
1088,5518,10,3
1089,7001,10,5
1090,5896,10,5
1091,5487,10,5
1092,6567,10,3
1093,6045,10,5
1094,4090,10,5
1095,2916,10,5
1096,5221,10,5
1097,5953,10,5
1098,5558,10,5
1099,4665,10,5
1100,6609,10,5
1101,5193,10,5
1102,5615,10,5
1103,5230,10,5
1104,3756,10,5
1105,6051,10,5
1106,4512,10,5
1107,6992,10,5
1108,3491,10,5
1109,5127,10,5
1110,7027,10,5
1111,5443,10,5
1112,968,10,5
1113,4097,10,5
1114,4422,10,5
1115,5903,10,5
1116,5626,10,5
1117,4060,10,5
1118,6202,10,5
1119,5979,10,5
1120,3916,10,5
1121,5234,10,5
1122,6453,10,5
1123,6273,10,5
1124,5665,10,5
1125,4039,10,5
1126,3805,10,5
1127,4431,10,5
1128,4568,10,4
1129,6863,10,4
1130,6469,10,4
1131,613,10,5
1132,5813,10,5
1133,5643,10,5
1134,4926,10,5
1135,6054,10,4
1136,3763,10,5
1137,4045,10,5
1138,6917,10,5
1139,6871,10,5
1140,3784,10,3
1141,6583,10,5
1142,4486,10,5
1143,6235,10,5
1144,6415,10,5
1145,4201,10,5
1146,6412,10,5
1147,5778,10,5
1148,5506,10,5
1149,6259,10,3
1150,4459,10,5
1151,6827,10,4
1152,4722,10,3
1153,4710,10,5
1154,4846,10,5
1155,6426,10,5
1156,5842,10,5
1157,1878,10,5
1158,4337,10,5
1159,5184,10,1
1160,4848,10,5
1161,1211,10,5
1162,6474,10,5
1163,5805,10,5
1164,6081,10,5
1165,4616,10,5
1166,4105,10,5
1167,6446,10,5
1168,5573,10,4
1169,4730,10,5
1170,4309,10,5
1171,5119,10,5
1172,4295,10,5
1173,3951,10,3
1174,5422,10,4
1175,3760,10,5
1176,5456,10,3
1177,6187,10,5
1178,3861,10,4
1179,4908,10,5
1180,334,10,5
1181,5947,10,5
1182,5744,10,5
1183,3812,10,5
1184,5408,10,5
1185,5819,10,5
1186,3803,10,5
1187,6678,10,5
1188,6902,10,5
1189,5940,10,4
1190,5576,10,5
1191,5804,10,4
1192,5117,10,5
1193,4748,10,5
1194,1680,10,5
1195,6509,10,5
1196,5927,10,5
1197,5316,10,5
1198,2180,10,5
1199,4155,10,5
1200,5762,10,5
1201,3662,10,5
1202,6734,10,4
1203,3922,10,5
1204,3910,10,5
1205,4128,10,5
1206,4844,10,4
1207,4716,10,5
1208,4487,10,5
1209,5455,10,5
1210,3956,10,4
1211,5821,10,5
1212,4478,10,5
1213,4832,10,5
1214,4092,10,5
1215,6371,10,5
1216,3990,10,5
1217,2176,10,5
1218,5336,10,5
1219,3907,10,5
1220,3885,10,5
1221,6437,10,5
1222,5637,10,5
1223,3868,10,3
1224,4050,10,5
1225,4677,10,5
1226,4619,10,5
1227,5767,10,5
1228,3872,10,4
1229,5670,10,5
1230,6814,10,5
1231,1673,10,5
1232,5384,10,5
1233,4540,10,4
1234,4939,10,5
1235,6290,10,3
1236,4962,10,5
1237,6137,10,5
1238,4518,10,5
1239,4257,10,5
1240,1026,10,5
1241,5888,10,5
1242,6142,10,5
1243,4764,10,3
1244,6704,10,5
1245,98,10,5
1246,5873,10,5
1247,4597,10,5
1248,3787,10,5
1249,6772,10,5
1250,6899,10,5
1251,6287,10,5
1252,5053,10,4
1253,6691,10,5
1254,5226,10,5
1255,5501,10,5
1256,3898,10,5
1257,6752,10,5
1258,5400,10,5
1259,5425,10,5
1260,4672,10,5
1261,4899,10,4
1262,5417,10,5
1263,5601,10,5
1264,6460,10,5
1265,5718,10,5
1266,6613,10,5
1267,4960,10,5
1268,6041,10,5
1269,1025,10,4
1270,4382,10,5
1271,5647,10,5
1272,4025,10,5
1273,1272,10,5
1274,4108,10,5
1275,2864,10,5
1276,3177,10,5
1277,5247,10,5
1278,4874,10,5
1279,6938,10,5
1280,6018,10,5
1281,4825,10,5
1282,1187,10,5
1283,5803,10,5
1284,4554,10,5
1285,3749,10,5
1286,4035,10,5
1287,6560,10,5
1288,3287,10,5
1289,4515,10,5
1290,4160,10,5
1291,6516,10,3
1292,5856,10,5
1293,4304,10,5
1294,41,10,5
1295,3826,10,5
1296,6739,10,5
1297,5305,10,3
1298,4102,10,5
1299,2531,10,5
1300,5763,10,5
1301,6476,10,5
1302,6775,10,5
1303,5557,10,5
1304,3823,10,5
1305,4505,10,5
1306,6667,10,5
1307,3421,10,5
1308,4483,10,5
1309,5461,10,5
1310,3994,10,5
1311,6697,10,5
1312,4062,10,5
1313,4011,10,5
1314,5901,10,5
1315,5912,10,5
1316,5398,10,4
1317,5605,10,5
1318,3946,10,5
1319,4297,10,5
1320,5470,10,5
1321,5389,10,5
1322,2107,10,4
1323,2987,10,5
1324,4357,10,5
1325,582,10,5
1326,2849,10,5
1327,4607,10,5
1328,3373,10,4
1329,4008,10,5
1330,254,10,3
1331,662,11,5
1332,4113,11,5
1333,3553,11,5
1334,4272,11,5
1335,4085,11,5
1336,3317,11,5
1337,1911,11,5
1338,2186,11,1
1339,565,11,5
1340,1482,12,5
1341,3593,12,2
1342,92,12,5
1343,4982,12,5
1344,3983,12,5
1345,2099,12,5
1346,350,12,5
1347,1681,12,5
1348,3984,12,5
1349,1192,12,4
1350,3548,12,4
1351,5067,12,5
1352,246,12,5
1353,418,12,5
1354,3450,12,5
1355,981,12,5
1356,6853,12,5
1357,3072,12,4
1358,2823,12,5
1359,2063,12,5
1360,1541,12,5
1361,3908,12,5
1362,4624,12,5
1363,2079,12,5
1364,2901,12,5
1365,2298,12,5
1366,2207,12,5
1367,843,12,5
1368,3425,12,5
1369,812,12,5
1370,2947,12,5
1371,2170,12,5
1372,2711,12,4
1373,56,12,5
1374,1425,12,3
1375,492,13,2
1376,3526,13,2
1377,5588,13,3
1378,2244,13,4
1379,3463,13,1
1380,2811,13,5
1381,5438,13,5
1382,1192,13,2
1383,1392,13,5
1384,2423,13,5
1385,749,13,4
1386,1798,13,5
1387,2752,13,5
1388,4998,13,3
1389,2999,13,2
1390,3064,13,5
1391,642,13,2
1392,5335,13,3
1393,257,13,2
1394,3580,13,1
1395,6257,13,5
1396,3124,13,1
1397,5038,13,5
1398,2905,13,1
1399,3680,13,3
1400,6321,13,1
1401,4968,13,4
1402,2613,13,1
1403,3574,13,4
1404,5025,13,5
1405,2313,13,5
1406,2647,13,1
1407,2767,13,5
1408,3607,13,2
1409,3373,13,5
1410,2646,13,5
1411,1029,13,5
1412,2229,13,4
1413,2714,13,5
1414,1480,13,1
1415,1594,13,3
1416,3169,13,1
1417,641,13,5
1418,3476,13,2
1419,2753,13,5
1420,294,13,5
1421,3069,13,1
1422,2125,13,5
1423,2154,13,5
1424,3324,13,2
1425,6734,13,4
1426,2308,13,5
1427,847,13,1
1428,883,13,4
1429,788,13,5
1430,1164,13,4
1431,2662,13,5
1432,2118,13,5
1433,6769,13,2
1434,792,13,5
1435,1766,13,4
1436,3156,13,5
1437,3215,13,5
1438,467,13,5
1439,3334,13,5
1440,922,13,4
1441,1130,13,2
1442,633,13,1
1443,2283,13,4
1444,3026,13,3
1445,657,13,5
1446,3154,13,5
1447,2927,13,5
1448,1754,13,5
1449,2738,13,3
1450,2409,13,4
1451,3496,13,5
1452,1586,13,5
1453,3003,13,5
1454,4437,13,5
1455,2983,13,5
1456,3547,13,5
1457,192,13,1
1458,1606,13,5
1459,2880,13,1
1460,220,13,5
1461,3063,13,1
1462,912,13,3
1463,561,13,5
1464,277,13,1
1465,1732,13,5
1466,1280,13,5
1467,6732,13,5
1468,6640,13,1
1469,864,13,5
1470,954,13,5
1471,969,13,5
1472,2075,13,5
1473,2828,13,5
1474,695,13,5
1475,5341,13,5
1476,3630,13,5
1477,2541,13,5
1478,1292,13,5
1479,1070,13,5
1480,550,13,5
1481,2706,13,5
1482,2223,13,5
1483,3449,13,5
1484,1296,13,5
1485,2942,13,5
1486,3874,13,5
1487,3275,13,5
1488,1194,13,5
1489,115,13,5
1490,540,13,5
1491,2080,13,5
1492,4687,13,5
1493,2401,13,5
1494,379,13,5
1495,2993,13,5
1496,6205,13,5
1497,231,13,5
1498,2462,13,5
1499,2539,13,5
1500,4942,13,5
1501,1941,13,5
1502,3378,13,5
1503,3495,13,5
1504,1897,13,5
1505,942,14,1
1506,312,14,5
1507,2320,14,1
1508,3486,14,5
1509,360,14,5
1510,1148,14,5
1511,523,14,5
1512,6501,14,5
1513,1192,14,5
1514,715,14,5
1515,1837,14,5
1516,2713,14,2
1517,7025,14,2
1518,1173,14,1
1519,3600,14,5
1520,4388,14,5
1521,6627,14,5
1522,6701,14,4
1523,4355,14,4
1524,6109,14,5
1525,4680,14,4
1526,6122,14,5
